ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2022-12-04,53,40920,598,Employed,High School,27,27877,96,Married,3,Other,607,0.3661072926466009,5,0,0.27474640199000866,0,Home,0,16,3,2243,2039,128394,32211,3410.0,0.9052172914360264,4,96183,0.26387700000000003,0.2545113191782915,682.2236070744558,0.3780714390247671,0,54.0
2022-12-05,33,18085,553,Employed,High School,10,9686,108,Married,0,Rent,784,0.2240294685068663,1,0,0.4879509078340261,0,Debt Consolidation,0,17,28,4368,2228,379927,46604,1507.0833333333333,0.8476923101324313,3,333323,0.278186,0.23102871357812696,213.73359645756332,0.6620294806464341,0,52.0
2022-12-06,37,47044,548,Self-Employed,Associate,19,15810,96,Widowed,3,Own,244,0.2019608097803496,1,0,0.055479774099007347,0,Auto,0,16,3,2606,606,57803,26373,3920.3333333333335,0.7367016931321158,3,31430,0.27681,0.2900078751683745,425.01932328622865,0.170653683348243,0,55.0
2022-12-07,54,28574,545,Employed,Bachelor,30,15297,36,Widowed,1,Own,277,0.5546260031430293,2,0,0.40127772326180183,0,Auto,0,19,27,859,1772,142999,19547,2381.1666666666665,0.8616714062365155,5,123452,0.227797,0.2372727175791269,597.9566410597731,0.3674487188604073,0,55.0
2022-12-08,21,34349,574,Employed,Bachelor,0,13883,72,Divorced,0,Own,432,0.34538979878532106,5,0,0.28298073348257075,0,Education,0,29,14,4022,1236,605910,138164,2862.4166666666665,0.708888141263475,4,467746,0.24188300000000001,0.23924607350362603,364.86026430963824,0.2783872360684637,1,37.6
2022-12-09,48,42721,509,Employed,Bachelor,25,32653,24,Single,0,Mortgage,916,0.08164756099430337,3,1,0.28904950751618586,1,Education,0,25,15,4142,4490,29587,39558,3560.0833333333335,0.8043960248753375,9,4005,0.253153,0.28592880338766846,1802.15392609232,0.7635085113435509,0,64.0
2022-12-10,56,30734,562,Employed,High School,35,19517,36,Single,0,Mortgage,623,0.39401488074234414,3,0,0.3674084003804933,0,Auto,0,28,11,12936,663,352487,11845,2561.1666666666665,0.876972260938198,10,340642,0.223517,0.20061260316585858,725.9309991372251,0.5266861452998862,0,49.0
2022-12-11,42,43579,564,Self-Employed,High School,19,12249,60,Married,4,Rent,767,0.12925438628527247,3,0,0.37381998513006925,1,Debt Consolidation,1,28,19,3378,369,675906,44142,3631.5833333333335,0.7578207777008777,6,631764,0.23524899999999999,0.23757242438355594,350.6549762789604,0.3077596942414357,0,65.0
2022-12-12,24,100212,551,Employed,Associate,0,47797,48,Single,1,Mortgage,252,0.054026611187403525,2,1,0.15522205679028492,0,Home,0,32,1,12134,4094,562249,28586,8351.0,0.8956782302652314,4,533663,0.267297,0.3207564,1779.1562309712417,0.2432231147133567,0,44.0
2022-12-13,20,22731,546,Employed,High School,0,27748,72,Married,0,Rent,547,0.5451672288928602,3,2,0.09230898838308438,0,Other,0,28,21,2261,1821,290527,37176,1894.25,0.9177856281486781,3,253351,0.269748,0.24478269111123874,738.5940736875777,0.6786823669988532,0,47.0
2022-12-14,36,44133,463,Employed,High School,12,64275,72,Married,1,Other,394,0.22850585469427076,3,1,0.11867859361011618,0,Debt Consolidation,0,23,2,10364,4528,41391,13727,3677.75,0.8732069866910614,6,27664,0.347775,0.3180191183782496,2008.9328153263357,0.653370352885959,0,55.0
2022-12-15,58,23287,550,Employed,High School,36,14140,60,Divorced,2,Mortgage,457,0.12227782099405046,3,0,0.26642071957553415,0,Auto,0,24,22,1809,1149,22838,36101,1940.5833333333333,0.6609126150532257,4,1241,0.24413999999999997,0.25375157391566694,418.143433964278,0.450969262145031,0,53.0
2022-12-16,45,55535,582,Employed,Bachelor,23,51528,60,Divorced,3,Rent,497,0.30821662262177085,6,1,0.4101889722204915,0,Debt Consolidation,0,18,3,445,859,77520,5471,4627.916666666667,0.7244692865705155,4,72049,0.265528,0.24722374827988056,1504.0397136541549,0.43238456043665896,0,57.0
2022-12-17,37,19072,533,Self-Employed,High School,12,38227,96,Single,0,Rent,369,0.1309925835295306,1,0,0.6396678433377715,0,Auto,0,17,16,1435,2411,175017,28704,1589.3333333333333,0.8314019650177387,7,146313,0.306727,0.3155393906090091,1095.8825208885535,0.9216962170020261,0,56.0
2022-12-18,38,137530,652,Self-Employed,Master,17,49568,48,Married,3,Rent,609,0.4220248199917391,3,0,0.12426955426566609,0,Home,1,23,7,1166,1574,575209,94754,11460.833333333334,0.960841691208898,7,480455,0.218568,0.22351535316928783,1571.1684906259886,0.19022774585553598,1,36.0
2022-12-19,38,44936,550,Employed,High School,18,16472,60,Married,3,Own,281,0.30912852957324255,3,1,0.25807123054765163,0,Debt Consolidation,0,24,7,433,614,413456,22942,3744.6666666666665,0.8652730015516421,6,390514,0.24647199999999997,0.2512761023293395,484.7080995512179,0.20447964203788976,1,38.400000000000006
2022-12-20,45,86406,591,Employed,Bachelor,22,22559,24,Married,1,Rent,333,0.17215593446670172,3,1,0.30242743408010814,0,Home,0,22,9,4017,1321,70942,110699,7200.5,0.9910069985027221,6,9778,0.202059,0.18352183317874346,1130.0803613543355,0.2031914952231561,1,42.400000000000006
2022-12-21,47,161189,608,Unemployed,Bachelor,23,29810,60,Divorced,0,Mortgage,517,0.07956007481744505,5,4,0.13809221808568473,0,Auto,0,21,16,7315,1051,36549,5807,13432.416666666666,0.6517645413288427,6,30742,0.23081000000000002,0.20666807398878875,800.88345387023,0.09811216302875977,1,37.6
2022-12-22,39,21664,606,Employed,Bachelor,13,44115,96,Widowed,2,Rent,196,0.2370588976930821,1,0,0.046249773669322106,0,Auto,0,24,27,4260,873,176509,15593,1805.3333333333333,0.6621642594512149,6,160916,0.276115,0.2778796023442126,1149.1826415591606,0.7451159388252367,0,45.0
2022-12-23,20,16766,545,Employed,Master,0,9920,120,Single,2,Mortgage,429,0.45168216200665656,1,2,0.26963137949413585,0,Home,1,19,23,3057,1055,21717,38051,1397.1666666666667,0.8317913909925735,9,6659,0.29242,0.3051408590071293,265.2835167008677,0.4969224740791132,0,61.0
2022-12-24,59,67386,627,Employed,Bachelor,37,38904,24,Single,4,Rent,774,0.3146407568943366,1,0,0.10119698845402168,0,Home,0,22,1,2687,363,27694,26883,5615.5,0.8306913563800513,6,10110,0.200404,0.1603232,1905.4616926062304,0.47715460646536023,0,51.0
2022-12-25,42,50301,539,Employed,High School,16,45606,60,Married,1,Own,464,0.4298740194795145,3,1,0.19731280861107897,0,Education,0,19,19,4621,320,84769,29318,4191.75,0.9143872515890704,5,55451,0.281106,0.22488480000000002,1272.2870510633036,0.41421531605255646,0,49.0
2022-12-26,38,84772,500,Employed,High School,18,19315,12,Single,2,Mortgage,532,0.25919899061612106,1,0,0.27925066689402067,0,Home,0,20,9,1508,1431,50376,23899,7064.333333333333,0.859900626415309,6,26477,0.234315,0.21312334560018154,1801.3891381191165,0.3303056393317298,1,41.6
2022-12-27,44,38675,508,Self-Employed,Master,22,12145,36,Single,5,Mortgage,359,0.3221726727069014,1,1,0.3100934969201429,0,Home,0,24,5,7446,4069,48862,28610,3222.9166666666665,0.7957408584454662,4,20252,0.243145,0.26159718112704783,490.3634904734063,0.26353876886052685,0,58.0
2022-12-28,40,77378,554,Employed,Associate,16,47847,48,Married,3,Mortgage,612,0.10759740092254916,2,1,0.2464578460921169,1,Auto,0,24,27,7896,633,159776,26116,6448.166666666667,0.5131370195778612,4,133660,0.265847,0.2376207731212227,1553.6132894586772,0.3358494594523524,0,59.0
2022-12-29,41,47038,625,Employed,Master,21,24610,60,Married,2,Mortgage,462,0.3007355930801806,3,1,0.378599613865218,1,Education,0,27,27,2938,1841,59509,11727,3919.8333333333335,0.7760107855629391,9,47782,0.21711000000000003,0.227310438970703,689.9699042617295,0.29388236853481764,0,64.0
2022-12-30,39,81434,550,Employed,Associate,16,18830,48,Single,2,Rent,298,0.4082748341889626,1,0,0.0589973223366781,0,Auto,0,29,16,13632,817,56775,6395,6786.166666666667,0.83093637310041,5,50380,0.23883000000000001,0.2479043070571321,622.1497867630551,0.13559198174173762,1,38.400000000000006
2022-12-31,35,21546,606,Self-Employed,Master,12,12554,60,Divorced,1,Mortgage,215,0.28162991970374723,3,0,0.19343593707641746,0,Home,0,18,1,868,539,40006,15515,1795.5,0.9102573548012204,5,24491,0.21455400000000002,0.21205922895834334,341.08371141968036,0.30970966940667244,0,54.0
2023-01-01,43,66229,531,Employed,Master,19,19003,36,Married,1,Rent,524,0.24005466101465928,3,2,0.5634213783755614,0,Auto,0,25,12,1204,1450,163026,37413,5519.083333333333,0.8570022995381541,6,125613,0.238503,0.2471328711522841,752.6773646330935,0.23132054501196037,0,54.0
2023-01-02,18,119063,531,Employed,High School,0,8352,36,Married,3,Own,950,0.14366922084341902,1,0,0.46483308499512666,0,Debt Consolidation,0,28,18,8700,107,135673,47334,9921.916666666666,0.6492553710210429,3,88339,0.227852,0.18321674983048586,303.294261720439,0.12631574158760714,1,41.6
2023-01-03,46,24342,481,Employed,Associate,23,10455,48,Married,1,Own,205,0.5866022865224093,5,0,0.15182335249450982,0,Education,0,20,16,1708,496,235659,155300,2028.5,0.7120338773659255,9,80359,0.264955,0.2573890718047711,350.98040728141893,0.2740844995225136,0,51.0
2023-01-04,50,82799,572,Employed,Associate,27,29196,48,Widowed,2,Mortgage,172,0.12376734518098542,2,0,0.24966192237723497,0,Auto,0,20,2,2311,4499,95232,4137,6899.916666666667,0.8124081316299938,2,91095,0.23819600000000002,0.26290538059925866,989.1887965206088,0.16829026387090792,0,52.0
2023-01-05,67,63383,669,Employed,Bachelor,39,13372,36,Married,1,Rent,721,0.715277278890932,1,1,0.48050573669835567,0,Auto,1,19,3,508,980,27437,18776,5281.916666666667,0.8783855601929011,6,8661,0.163872,0.1763006313422645,480.95189945001044,0.22755979984223093,0,61.0
2023-01-06,34,37548,526,Employed,High School,12,19246,36,Single,2,Own,234,0.5810713700247593,4,1,0.3897575965171984,0,Other,1,26,9,1246,425,378636,1753,3129.0,0.7406274896875262,8,376883,0.241246,0.23138962959272302,746.4019664461193,0.3133275699731925,0,57.0
2023-01-07,29,22507,586,Employed,Associate,7,12057,60,Married,0,Rent,525,0.6143820787834869,4,1,0.11195406607309535,0,Debt Consolidation,0,20,17,2619,512,251596,6502,1875.5833333333333,0.6044882946603255,6,245094,0.224057,0.20950092975360382,325.84396249439567,0.45364231349947787,0,50.0
2023-01-08,46,21808,513,Employed,Associate,20,12252,60,Single,1,Mortgage,481,0.67077014826962,2,0,0.06880518742061044,0,Education,0,18,23,780,24857,70332,152679,1817.3333333333333,0.5214237777529291,8,1171,0.26075200000000004,0.30560462055421533,400.62199149621375,0.4851184839487603,0,54.0
2023-01-09,37,127431,612,Employed,Master,13,22134,72,Married,0,Rent,718,0.14789233632230786,7,2,0.29264046659283277,0,Debt Consolidation,0,22,5,22277,378,115417,14301,10619.25,0.8368046073970523,6,101116,0.231134,0.232213123276002,572.2998838056802,0.1215057451143612,1,35.2
2023-01-10,35,64507,562,Self-Employed,Associate,16,46850,48,Single,2,Mortgage,307,0.19802220651308533,3,0,0.09643416370147068,0,Education,0,27,15,11075,1383,22801,11331,5375.583333333333,0.7161460133051111,6,11470,0.26084999999999997,0.3035439004480285,1696.5511303410608,0.37271324916819465,0,50.0
2023-01-11,51,58160,550,Employed,High School,28,33080,12,Married,3,Rent,420,0.14435553597610798,6,2,0.46347747226379443,0,Education,0,24,13,925,676,329931,25601,4846.666666666667,0.950219267599642,4,304330,0.22308,0.22787680200755658,3108.656082107497,0.7280583388117255,0,49.0
2023-01-12,56,65141,599,Employed,High School,35,37925,24,Married,0,Own,275,0.18718681657176048,2,0,0.3784808950606709,0,Education,0,27,14,18991,762,209451,14054,5428.416666666667,0.8794658697054948,7,195397,0.213425,0.22898862768760733,1984.3538582205792,0.4162086289533005,0,49.0
2023-01-13,54,39118,588,Employed,Associate,34,18884,108,Married,3,Mortgage,160,0.48438737791806413,2,0,0.5060117201193435,0,Other,0,24,25,1032,231,56554,162594,3259.8333333333335,0.9778499387304748,3,4291,0.269884,0.2784082377648855,478.2940055283193,0.19580571773454244,0,60.0
2023-01-14,52,100536,621,Employed,Bachelor,29,20184,48,Single,0,Own,284,0.48776567364919304,4,2,0.5923131725170065,0,Auto,0,28,14,5093,667,11061,53164,8378.0,0.9377436289311413,3,3772,0.20468400000000003,0.21274271130262834,627.9929748746541,0.10885569048396444,1,44.0
2023-01-15,39,94018,604,Employed,Associate,17,11775,108,Single,1,Mortgage,330,0.30071324511912334,4,2,0.14807005956733177,0,Education,0,33,29,652,965,119499,34238,7834.833333333333,0.6648342531469388,5,85261,0.254775,0.294006422291744,311.2892223087938,0.08185103562834271,1,35.2
2023-01-16,37,66996,613,Employed,Bachelor,15,34021,60,Married,1,Rent,305,0.165280607493026,3,0,0.19547669416278032,0,Debt Consolidation,0,19,26,2921,4287,148249,22429,5583.0,0.7115981664283324,2,125820,0.23252099999999998,0.2379396660220787,974.6506413759005,0.22920484352066997,0,42.0
2023-01-17,31,34744,601,Self-Employed,Bachelor,7,20126,36,Single,2,Mortgage,807,0.13409051324319826,3,3,0.22106553634221623,0,Auto,0,22,20,5433,1392,16697,215414,2895.3333333333335,0.6153043799476068,5,2624,0.204626,0.20058524976756595,748.5545719578554,0.5372626889101504,0,50.0
2023-01-18,53,122727,638,Employed,Bachelor,29,36616,24,Married,3,Rent,184,0.1025481832318157,2,1,0.26095371349768404,0,Education,0,31,19,2910,1150,291745,16494,10227.25,0.7938487329486498,4,275251,0.192616,0.22425411121550112,1907.271578928359,0.20448034211819985,1,32.0
2023-01-19,39,18708,518,Employed,Associate,16,38021,36,Married,0,Own,678,0.29482572565633924,2,0,0.4972453335455751,0,Debt Consolidation,0,24,18,6873,4969,298610,31329,1559.0,0.8294658735278734,4,267281,0.264021,0.2342190827286858,1480.156198600775,1.3843208457990859,0,52.0
2023-01-20,23,68298,508,Employed,Master,3,13779,60,Married,2,Own,312,0.2386441090986078,3,1,0.4991761701226855,0,Home,0,19,25,17802,1438,153291,7393,5691.5,0.7139417257191603,6,145898,0.264779,0.26801631018469046,419.1141282613778,0.1284571955128486,1,41.6
2023-01-21,20,45221,470,Self-Employed,High School,0,7524,72,Married,0,Rent,839,0.2091388911740957,4,2,0.3036880260580984,0,Home,0,20,5,6989,888,381924,6648,3768.4166666666665,0.9695219248069231,4,375276,0.287524,0.28394939673908454,218.6257742787398,0.2806552108831047,0,52.0
2023-01-22,54,54317,545,Employed,Bachelor,33,16312,48,Married,3,Mortgage,435,0.25693255125667197,1,0,0.4336667062980068,0,Auto,0,19,2,898,727,37165,23333,4526.416666666667,0.8422377661470416,6,13832,0.238812,0.22797314752973694,521.0138494523788,0.21120765494096774,0,60.0
2023-01-23,42,15086,613,Employed,Bachelor,24,20219,72,Married,0,Rent,746,0.342561371798044,1,3,0.2686814835409804,0,Debt Consolidation,0,15,8,2780,2144,131432,53706,1257.1666666666667,0.6046692746046751,2,77726,0.228719,0.24170547324556002,534.3974351301546,1.0184786703938653,0,50.0
2023-01-24,50,35936,626,Self-Employed,Master,29,21961,72,Single,3,Rent,264,0.11836844791446757,3,0,0.23889053476160102,0,Education,0,28,29,1066,660,88540,2389,2994.6666666666665,0.8989619779535345,5,86151,0.22396100000000002,0.2137244785759163,543.6441552803345,0.2696941747374225,0,48.0
2023-01-25,32,57636,620,Employed,Master,11,49068,12,Married,1,Mortgage,146,0.3614121030468108,0,0,0.43565964047783406,0,Home,0,23,1,2787,1610,26684,138903,4803.0,0.738909867309191,6,7069,0.20406800000000003,0.20268078050263044,4551.687803529486,0.9780736630292496,0,57.0
2023-01-26,36,32542,614,Employed,Master,15,11531,60,Married,2,Mortgage,296,0.3058796209222757,2,3,0.2982632177671208,1,Home,0,29,10,3336,1845,42852,85097,2711.8333333333335,0.914693548694061,5,7702,0.20953099999999997,0.18934615883865985,298.70579887575525,0.21930027615109896,0,62.0
2023-01-27,42,136621,628,Employed,Bachelor,20,15448,48,Married,0,Rent,464,0.5426684276282685,3,1,0.1887885683015322,1,Other,0,21,25,3910,952,239909,24837,11385.083333333334,0.8759838001585777,6,215072,0.196448,0.15919335846679053,437.1627276497395,0.07915293206605774,1,43.2
2023-01-28,39,73668,641,Employed,Bachelor,19,23218,48,Married,3,Rent,315,0.38940475639539046,6,2,0.06913254966381063,0,Auto,0,27,29,15350,1939,80227,25802,6139.0,0.8740449153724289,6,54425,0.197718,0.190233038411616,694.5064921047805,0.16444152013435095,1,36.0
2023-01-29,54,42595,520,Employed,Associate,33,25940,24,Married,3,Mortgage,466,0.08053568689988738,5,3,0.49163501678909777,0,Other,0,24,19,19601,428,20029,5673,3549.5833333333335,0.8367813103775306,3,14356,0.24094,0.24559833238731177,1378.7350453451047,0.5197046729461499,0,56.0
2023-01-30,36,25521,465,Employed,High School,12,10558,24,Widowed,0,Rent,310,0.227572011729339,2,0,0.13963665787261972,0,Debt Consolidation,0,19,7,2421,601,43320,386784,2126.75,0.9707656931199197,3,10996,0.253058,0.30150757022339514,591.1471868955749,0.42372031827698364,0,53.0
2023-01-31,52,56188,531,Employed,Master,29,31743,24,Married,1,Rent,298,0.5649185348756673,2,2,0.47923345044531707,0,Auto,0,21,27,748,1016,14544,6975,4682.333333333333,0.9285546918157702,3,7569,0.24124299999999999,0.27257661726558524,1730.3408109864515,0.43319017818461986,0,57.0
2023-02-01,40,54738,621,Employed,Bachelor,15,12634,24,Married,0,Other,250,0.3520050054521981,3,1,0.25032112228580905,0,Home,1,21,19,9967,1402,728655,31778,4561.5,0.870607797651756,6,696877,0.177134,0.16983726039062008,624.5547762809498,0.19172526061184914,1,37.6
2023-02-02,37,15523,535,Employed,Doctorate,16,43780,96,Widowed,3,Rent,545,0.2108193349433738,5,0,0.11865660820391098,0,Debt Consolidation,0,28,26,7981,1003,71667,15786,1293.5833333333333,0.9532012751152044,3,55881,0.31128,0.24902400000000002,1055.4467607253853,1.2372196823233024,0,50.0
2023-02-03,50,37874,624,Employed,Bachelor,31,18808,48,Married,2,Mortgage,497,0.3746233279681597,1,0,0.24877172401101397,0,Debt Consolidation,0,19,11,3866,7384,35722,30302,3156.1666666666665,0.9355411808829955,3,5420,0.20180800000000002,0.2146453929205732,587.1123768589456,0.3434902181524884,0,50.0
2023-02-04,33,104597,556,Self-Employed,Bachelor,11,24000,48,Married,0,Mortgage,754,0.2694477645208719,4,0,0.6017305934909366,0,Debt Consolidation,0,18,4,4958,1526,211174,16065,8716.416666666666,0.7743456335107224,3,195109,0.241,0.2394114203452243,781.6633277091365,0.17618057814764895,1,45.6
2023-02-05,37,55351,482,Unemployed,High School,16,17405,120,Married,4,Own,697,0.2646228473195646,6,2,0.08513003241486548,0,Education,0,31,20,7178,992,235187,15593,4612.583333333333,0.9457555604633369,4,219594,0.331405,0.32096335165315537,485.99609718970055,0.25647148500074807,0,49.0
2023-02-06,40,61313,635,Employed,Associate,19,11546,36,Single,0,Rent,830,0.46530761100753304,6,1,0.4435031443727723,0,Home,1,30,8,976,505,69868,12832,5109.416666666667,0.8883454301666498,6,57036,0.179046,0.1702210334011637,411.77341476824347,0.24303623990375486,0,59.0
2023-02-07,21,23242,543,Employed,High School,0,20837,12,Single,2,Mortgage,344,0.2557407360493525,2,1,0.22239057375388427,0,Debt Consolidation,0,24,28,2609,600,42088,12551,1936.8333333333333,0.5964015742905959,6,29537,0.214337,0.2281313507647193,1958.3896566249575,1.1887391738877675,0,54.0
2023-02-08,50,91167,575,Employed,Bachelor,28,19026,60,Married,0,Other,241,0.6205183768888528,0,0,0.7776479452015094,0,Education,0,29,13,887,1240,10396,18945,7597.25,0.7440800436910631,10,10269,0.23652600000000001,0.21213259416045957,517.0022830677382,0.09977324466981317,1,47.2
2023-02-09,26,21668,590,Self-Employed,Master,3,21705,24,Widowed,1,Mortgage,115,0.5519086118591535,0,0,0.4511209272340617,0,Education,0,26,16,694,4252,30783,42330,1805.6666666666667,0.9359368279443495,6,7359,0.201705,0.20675819857336025,1111.8724981792668,0.6794568016499539,0,60.0
2023-02-10,58,60673,640,Employed,Associate,38,93828,60,Divorced,1,Mortgage,511,0.17143497423189788,0,4,0.485275091724633,0,Education,0,24,19,1486,744,81124,16346,5056.083333333333,0.7876929861740406,6,64778,0.278828,0.2874030912896323,2963.4593216591425,0.6871839510146146,0,50.0
2023-02-11,37,23394,597,Employed,Associate,15,16418,36,Married,1,Other,709,0.17848410948929821,1,0,0.1019871090373974,0,Auto,0,25,25,1288,2162,59994,35376,1949.5,0.9738838850865653,4,24618,0.202918,0.24350159999999998,647.1473452300155,0.6956385458989565,0,51.0
2023-02-12,45,46378,607,Employed,Bachelor,24,18813,60,Divorced,2,Other,561,0.09874761811589292,1,0,0.16490790350750303,0,Debt Consolidation,0,33,7,6621,5886,87912,14155,3864.8333333333335,0.8508609221578665,5,73757,0.22031299999999998,0.2184308375428934,517.91753630529,0.27916275897329507,0,46.0
2023-02-13,41,80324,586,Employed,Bachelor,23,55007,48,Single,2,Other,351,0.5378436389920149,1,1,0.11609497070685867,0,Other,0,32,21,364,1926,14890,20583,6693.666666666667,0.9402263950946117,9,8544,0.257007,0.22071205531619242,1735.1819345751019,0.3116650467469402,0,50.0
2023-02-14,35,56670,514,Employed,High School,14,27374,48,Single,3,Rent,957,0.587544090030575,3,2,0.5429536721912714,0,Education,0,27,15,2576,686,4682,9902,4722.5,0.5740694885411347,5,3711,0.265374,0.28721658356932234,965.380126276916,0.40706831684000344,0,59.0
2023-02-15,52,130351,604,Employed,Doctorate,28,16293,60,Single,0,Rent,338,0.11311674676603968,6,1,0.459880624544797,0,Education,0,22,19,6768,8171,214127,7114,10862.583333333334,0.8600427803742824,6,207013,0.21929300000000002,0.2439589360882871,472.4679394842667,0.0746109755491803,1,36.800000000000004
2023-02-16,27,42191,525,Employed,High School,1,16092,48,Single,1,Mortgage,470,0.345839637874706,2,1,0.32004083255855176,0,Home,0,30,28,9086,154,450440,6950,3515.9166666666665,0.7778483935482543,1,443490,0.248592,0.25079527429812104,534.2785302959227,0.285637751263328,1,39.2
2023-02-17,37,25899,561,Employed,High School,14,17122,72,Single,1,Rent,218,0.46379124717147213,2,1,0.1753264078293214,0,Debt Consolidation,0,23,9,1286,278,79072,25287,2158.25,0.9063624578943529,4,53785,0.251622,0.25145804440946634,462.75141157292836,0.3154182377263655,0,52.0
2023-02-18,50,136524,579,Self-Employed,Master,28,19971,48,Married,2,Mortgage,335,0.21692980541515458,1,2,0.0815794928388998,0,Auto,0,27,21,3695,8267,92681,1952,11377.0,0.8838255810180824,4,90729,0.225471,0.23450908295381936,645.0437765188954,0.08614254869639583,1,37.6
2023-02-19,23,40171,612,Employed,Associate,0,14163,72,Married,0,Own,511,0.591307376988159,3,2,0.34319222161805996,0,Education,0,25,12,744,1031,225030,40611,3347.5833333333335,0.8975016966128986,7,184419,0.223163,0.20239554403742258,341.21340046582276,0.2545757089838409,0,49.0
2023-02-20,28,118493,625,Employed,Doctorate,7,20008,96,Divorced,0,Rent,666,0.029862118871020395,2,0,0.28930346368029225,0,Education,0,13,9,895,1472,32539,69377,9874.416666666666,0.6852387802398583,7,2213,0.242508,0.22138154492704334,446.29029395142305,0.11264364584757815,1,38.400000000000006
2023-02-21,47,81984,661,Employed,Bachelor,26,11292,24,Widowed,2,Mortgage,256,0.26791287903785943,4,2,0.2465808690447115,0,Home,0,22,19,6777,2084,81512,15830,6832.0,0.8376777394282355,6,65682,0.15579199999999999,0.17789861864980955,562.5971043751588,0.11981807733828437,1,34.4
2023-02-22,43,15368,620,Employed,High School,19,8763,48,Single,0,Rent,597,0.6543411856248343,3,0,0.4551327628946431,0,Home,0,21,28,2069,2730,62299,35445,1280.6666666666667,0.6005885398558751,1,26854,0.19376300000000002,0.17686291670612592,255.978862158478,0.6660428387494622,0,57.0
2023-02-23,52,47326,581,Employed,Associate,26,25281,72,Single,0,Rent,333,0.02219171902872675,6,1,0.043630014466061996,0,Education,0,23,2,570,438,83513,72234,3943.8333333333335,0.8604591467455879,2,11279,0.249781,0.28274771502298623,732.6649621707552,0.27021044554893847,0,54.0
2023-02-24,53,15000,495,Employed,High School,29,29235,48,Married,0,Own,258,0.4528773980018492,5,0,0.19464419289804155,0,Education,0,30,28,4048,183,106186,15021,1250.0,0.8730755986119807,6,91165,0.276735,0.2894068606180205,1034.6998984399875,1.0341599187519899,0,51.0
2023-02-25,29,45128,603,Employed,Associate,8,30253,48,Married,0,Rent,358,0.3769829906941914,3,0,0.6369051676620474,0,Auto,0,25,26,6519,3872,26420,23935,3760.6666666666665,0.8772653243098487,6,2485,0.223753,0.20951425708620014,936.0149488843482,0.3440919027347141,0,56.0
2023-02-26,60,56627,603,Unemployed,Associate,37,16066,72,Married,0,Rent,585,0.45593487483567874,6,0,0.242030666964055,0,Home,0,23,27,25415,1031,93941,44530,4718.916666666667,0.9280166236989194,2,49411,0.229566,0.2269707372511177,410.35056109037515,0.21092776825691809,0,53.0
2023-02-27,31,91966,538,Employed,Master,7,75595,36,Divorced,2,Mortgage,360,0.3387029921174517,4,1,0.36796752624563844,0,Education,0,31,2,2516,6632,169605,21852,7663.833333333333,0.7402797921063488,4,147753,0.29159500000000005,0.2966559885847615,3195.2968015904376,0.463905808875946,0,53.0
2023-02-28,28,48441,571,Unemployed,Associate,6,29359,60,Married,1,Mortgage,1086,0.16687925712547827,2,1,0.026454945418086784,0,Auto,0,24,23,3661,2191,38852,238239,4036.75,0.9676706390270547,8,2812,0.248859,0.23989340250253927,844.4170646864552,0.47821070531651827,0,53.0
2023-03-01,46,75673,605,Employed,Bachelor,22,24879,60,Married,1,Rent,708,0.32258964927190387,5,3,0.2036896155962846,0,Home,0,27,25,5162,1101,256730,13796,6306.083333333333,0.8942649939478884,7,242934,0.227379,0.21665271536644265,682.4044320268995,0.22048621284107667,1,36.0
2023-03-02,37,48494,475,Employed,High School,14,19108,72,Single,0,Mortgage,144,0.5186414913790243,5,1,0.5704613966757777,0,Education,0,23,5,763,434,79795,20913,4041.1666666666665,0.8577035176146504,5,58882,0.296608,0.34881585834491774,636.280281362082,0.1930829252349772,0,60.0
2023-03-03,37,31391,488,Employed,Bachelor,12,68619,72,Widowed,5,Own,261,0.44632333273049274,4,1,0.16788376621959902,0,Home,0,23,29,7134,289,17829,7461,2615.9166666666665,0.9802734523127603,4,10368,0.339619,0.35616405829314185,2318.9377058315736,0.9862461364715646,0,52.0
2023-03-04,49,35448,574,Employed,High School,28,34547,24,Single,1,Own,379,0.20956743180773818,2,1,0.11664028301197499,0,Home,0,19,8,2242,1513,846984,36165,2954.0,0.7479137453835267,2,810819,0.222547,0.20272937465088026,1762.9070402554808,0.7250870143044958,1,35.2
2023-03-05,38,39098,609,Self-Employed,Bachelor,15,24179,48,Single,0,Own,247,0.2165811826275927,2,3,0.7761469231507673,0,Other,0,23,13,1909,506,71749,5453,3258.1666666666665,0.8659391700685899,3,66296,0.214679,0.20514207102028412,742.4162195357612,0.3036726849053439,0,55.0
2023-03-06,18,53729,604,Employed,Bachelor,0,16213,72,Single,0,Other,412,0.2862880461832486,3,2,0.23874149824521262,0,Debt Consolidation,0,27,24,1604,2693,47051,4093,4477.416666666667,0.828393159900184,6,42958,0.229213,0.22439145423605597,411.6067619829474,0.18394686563672072,0,49.0
